list_name;name;label_french;province;zonesante
airesante;cibengabu 1;Cibengabu 1;kasai oriental;muya
airesante;lac munkamba;Lac Munkamba;kasai oriental;muya
airesante;siona;Siona;kasai oriental;muya
airesante;kalelu;Kalelu;kasai oriental;muya
airesante;cibengabu 1;Cibengabu 1;kasai oriental;muya
airesante;mpanda njila;Mpanda Njila;kasai oriental;muya
airesante;centrale;Centrale;kasai oriental;muya
airesante;centrale;Centrale;kasai oriental;muya
airesante;dileji;Dileji;kasai oriental;muya
airesante;lubi;Lubi;kasai oriental;muya
airesante;binina 2;Binina 2;kasai oriental;muya
airesante;binina 1;Binina 1;kasai oriental;muya
airesante;binina 1;Binina 1;kasai oriental;muya
airesante;cibengabu 2;Cibengabu 2;kasai oriental;muya
airesante;kankolongo;Kankolongo;kasai oriental;muya
airesante;binina 1;Binina 1;kasai oriental;muya
airesante;binina 1;Binina 1;kasai oriental;muya
airesante;mulekela;Mulekela;kasai oriental;muya
airesante;tatu mutombo;Tatu Mutombo;kasai oriental;muya
airesante;aeroport;Aeroport;kasai oriental;nzaba
airesante;aeroport;Aeroport;kasai oriental;nzaba
airesante;luaba;Luaba;kasai oriental;nzaba
airesante;tudikolela;Tudikolela;kasai oriental;nzaba
airesante;tarmac 2;Tarmac 2;kasai oriental;nzaba
airesante;mbikayi;Mbikayi;kasai oriental;nzaba
airesante;luaba;Luaba;kasai oriental;nzaba
airesante;pmko;Pmko;kasai oriental;nzaba
airesante;lutulu;Lutulu;kasai oriental;nzaba
airesante;jerome;Jerome;kasai oriental;nzaba
airesante;tarmac 1;Tarmac 1;kasai oriental;nzaba
airesante;jerome;Jerome;kasai oriental;nzaba
airesante;tatu muya;Tatu Muya;kasai oriental;nzaba
airesante;mutombo katshi;Mutombo Katshi;kasai oriental;nzaba
airesante;tatu muya;Tatu Muya;kasai oriental;nzaba
airesante;mayiba;Mayiba;kasai oriental;nzaba
airesante;misericorde;Misericorde;kasai oriental;nzaba
airesante;du marché;Du Marché;kasai oriental;nzaba
airesante;tarmac 2;Tarmac 2;kasai oriental;nzaba
airesante;kadima diba;Kadima Diba;kasai oriental;nzaba
airesante;tudikolela;Tudikolela;kasai oriental;nzaba
airesante;zimbabwe;Zimbabwe;kasai oriental;nzaba
airesante;kadima diba;Kadima Diba;kasai oriental;nzaba
airesante;mutombo katshi;Mutombo Katshi;kasai oriental;nzaba
airesante;mukankala;Mukankala;kasai oriental;nzaba
airesante;tarmac 1;Tarmac 1;kasai oriental;nzaba
airesante;dinanga;Dinanga;kasai oriental;nzaba
airesante;du marché;Du Marché;kasai oriental;nzaba
airesante;tudikolela;Tudikolela;kasai oriental;nzaba
airesante;jerome;Jerome;kasai oriental;nzaba
airesante;kabimba;Kabimba;kasai oriental;tshilenge
airesante;ba kabongo;Ba Kabongo;kasai oriental;tshilenge
airesante;ba kalombo;Ba Kalombo;kasai oriental;tshilenge
airesante;cienda;Cienda;kasai oriental;tshilenge
airesante;ba mulumba;Ba Mulumba;kasai oriental;tshilenge
airesante;cisenda;Cisenda;kasai oriental;tshilenge
airesante;casasa;Casasa;kasai oriental;tshilenge
airesante;cibumba;Cibumba;kasai oriental;tshilenge
airesante;cienda;Cienda;kasai oriental;tshilenge
airesante;cifumba;Cifumba;kasai oriental;tshilenge
airesante;cilenge;Cilenge;kasai oriental;tshilenge
airesante;cimpuma;Cimpuma;kasai oriental;tshilenge
airesante;cisenda;Cisenda;kasai oriental;tshilenge
airesante;cibumba;Cibumba;kasai oriental;tshilenge
airesante;ba mulumba;Ba Mulumba;kasai oriental;tshilenge
airesante;cibumba;Cibumba;kasai oriental;tshilenge
airesante;luamuela 1;Luamuela 1;kasai oriental;tshilenge
airesante;kabimba;Kabimba;kasai oriental;tshilenge
airesante;kalonji kinya;Kalonji Kinya;kasai oriental;tshilenge
airesante;kampaci;Kampaci;kasai oriental;tshilenge
airesante;kasensa;Kasensa;kasai oriental;tshilenge
airesante;kasensa;Kasensa;kasai oriental;tshilenge
airesante;cilenge;Cilenge;kasai oriental;tshilenge
airesante;cibumba;Cibumba;kasai oriental;tshilenge
airesante;luaba buzangu;Luaba Buzangu;kasai oriental;tshilenge
airesante;luamuela 1;Luamuela 1;kasai oriental;tshilenge
airesante;luamuela 2;Luamuela 2;kasai oriental;tshilenge
airesante;kampaci;Kampaci;kasai oriental;tshilenge
airesante;luamuela 1;Luamuela 1;kasai oriental;tshilenge
airesante;cienda;Cienda;kasai oriental;tshilenge
airesante;mukumba;Mukumba;kasai oriental;tshilenge
airesante;luaba buzangu;Luaba Buzangu;kasai oriental;tshilenge
airesante;luamuela 1;Luamuela 1;kasai oriental;tshilenge
airesante;nkuadi;Nkuadi;kasai oriental;tshilenge
airesante;nkusu;Nkusu;kasai oriental;tshilenge
airesante;ba kalombo;Ba Kalombo;kasai oriental;tshilenge
airesante;ba kabongo;Ba Kabongo;kasai oriental;tshilenge
airesante;cilenge;Cilenge;kasai oriental;tshilenge
airesante;kasensa;Kasensa;kasai oriental;tshilenge
airesante;kabimba;Kabimba;kasai oriental;tshilenge
airesante;nkuadi;Nkuadi;kasai oriental;tshilenge
airesante;ba kabongo;Ba Kabongo;kasai oriental;tshilenge
airesante;kabimba;Kabimba;kasai oriental;tshilenge
airesante;mukumba;Mukumba;kasai oriental;tshilenge
airesante;ba kabongo;Ba Kabongo;kasai oriental;tshilenge
airesante;cibumba;Cibumba;kasai oriental;tshilenge
airesante;nkusu;Nkusu;kasai oriental;tshilenge
airesante;kabimba;Kabimba;kasai oriental;tshilenge
airesante;bena bilonda;Bena Bilonda;kasai oriental;tshilenge
airesante;ba kalombo;Ba Kalombo;kasai oriental;tshilenge
airesante;nkusu;Nkusu;kasai oriental;tshilenge
airesante;luamuela 1;Luamuela 1;kasai oriental;tshilenge
airesante;bakua hoyi;Bakua Hoyi;kasai oriental;tshishimbi
airesante;bena mbala;Bena Mbala;kasai oriental;tshishimbi
airesante;mukeba;Mukeba;kasai oriental;tshishimbi
airesante;bon berger;Bon Berger;kasai oriental;tshishimbi
airesante;kamisangi;Kamisangi;kasai oriental;tshishimbi
airesante;nzevu tshilanda;Nzevu Tshilanda;kasai oriental;tshishimbi
airesante;ditalala;Ditalala;kasai oriental;tshishimbi
airesante;mudiba;Mudiba;kasai oriental;tshishimbi
airesante;bakwa tshimuna;Bakwa Tshimuna;kasai oriental;tshishimbi
airesante;kankelenge;Kankelenge;kasai oriental;tshishimbi
airesante;kamisangi;Kamisangi;kasai oriental;tshishimbi
airesante;cmm;CMM;kasai oriental;tshishimbi
airesante;mpumbwa;Mpumbwa;kasai oriental;tshishimbi
airesante;mudiba;Mudiba;kasai oriental;tshishimbi
airesante;tshiaba;Tshiaba;kasai oriental;tshishimbi
airesante;nzevu tshilanda;Nzevu Tshilanda;kasai oriental;tshishimbi
airesante;tshibombo;Tshibombo;kasai oriental;tshishimbi
airesante;mudiba;Mudiba;kasai oriental;tshishimbi
airesante;mukeba;Mukeba;kasai oriental;tshishimbi
airesante;nzevu tshilanda;Nzevu Tshilanda;kasai oriental;tshishimbi
airesante;bakwa tshimuna;Bakwa Tshimuna;kasai oriental;tshishimbi
airesante;ditalala;Ditalala;kasai oriental;tshishimbi
airesante;tshiaba;Tshiaba;kasai oriental;tshishimbi
airesante;tshianga;Tshianga;kasai oriental;tshishimbi
airesante;tshibombo;Tshibombo;kasai oriental;tshishimbi
airesante;tshishimbi;Tshishimbi;kasai oriental;tshishimbi
airesante;tshishimbi;Tshishimbi;kasai oriental;tshishimbi
airesante;bakwa tshimuna;Bakwa Tshimuna;kasai oriental;tshishimbi
airesante;bitadiluasa;Bitadiluasa;kwango;boko
airesante;kabuba;Kabuba;kwango;boko
airesante;bitadiluasa;Bitadiluasa;kwango;boko
airesante;boko;Boko;kwango;boko
airesante;boko;Boko;kwango;boko
airesante;bukanga lonzo;Bukanga Lonzo;kwango;boko
airesante;dinga;Dinga;kwango;boko
airesante;dinga;Dinga;kwango;boko
airesante;duri mpangi;Duri Mpangi;kwango;boko
airesante;bitadiluasa;Bitadiluasa;kwango;boko
airesante;inzioko;Inzioko;kwango;boko
airesante;iniangi;Iniangi;kwango;boko
airesante;inzioko;Inzioko;kwango;boko
airesante;kabuba;Kabuba;kwango;boko
airesante;kasandji;Kasandji;kwango;boko
airesante;kasinsi;Kasinsi;kwango;boko
airesante;kenge 2;Kenge 2;kwango;boko
airesante;kabuba;Kabuba;kwango;boko
airesante;tsakala mbewu;Tsakala Mbewu;kwango;boko
airesante;kitati;Kitati;kwango;boko
airesante;bitadiluasa;Bitadiluasa;kwango;boko
airesante;lonzo;Lonzo;kwango;boko
airesante;lonzo;Lonzo;kwango;boko
airesante;mutombo;Mutombo;kwango;boko
airesante;kabuba;Kabuba;kwango;boko
airesante;muyalala;Muyalala;kwango;boko
airesante;duri mpangi;Duri Mpangi;kwango;boko
airesante;mbindanseke;Mbindanseke;kwango;boko
airesante;mbindanseke;Mbindanseke;kwango;boko
airesante;inzioko;Inzioko;kwango;boko
airesante;mukukulu tseke;Mukukulu Tseke;kwango;boko
airesante;mutombo;Mutombo;kwango;boko
airesante;muyalala;Muyalala;kwango;boko
airesante;inzioko;Inzioko;kwango;boko
airesante;pont kwango;Pont Kwango;kwango;boko
airesante;takundi;Takundi;kwango;boko
airesante;takundi;Takundi;kwango;boko
airesante;takundi;Takundi;kwango;boko
airesante;tsakala mbewu;Tsakala Mbewu;kwango;boko
airesante;kahoka;Kahoka;kwango;feshi
airesante;feshi;Feshi;kwango;feshi
airesante;feshi;Feshi;kwango;feshi
airesante;kabunda;Kabunda;kwango;feshi
airesante;kahoka;Kahoka;kwango;feshi
airesante;shatungushi;Shatungushi;kwango;feshi
airesante;feshi;Feshi;kwango;feshi
airesante;kabunda;Kabunda;kwango;feshi
airesante;lobo;Lobo;kwango;feshi
airesante;kikombo;Kikombo;kwango;feshi
airesante;mafishi;Mafishi;kwango;feshi
airesante;kimbongo;Kimbongo;kwango;feshi
airesante;kimbongo;Kimbongo;kwango;feshi
airesante;tonu;Tonu;kwango;feshi
airesante;lobo;Lobo;kwango;feshi
airesante;mabaya;Mabaya;kwango;feshi
airesante;utadi;Utadi;kwango;feshi
airesante;mutsunda;Mutsunda;kwango;feshi
airesante;mabaya;Mabaya;kwango;feshi
airesante;mafishi;Mafishi;kwango;feshi
airesante;maziamo;Maziamo;kwango;feshi
airesante;utadi;Utadi;kwango;feshi
airesante;mbumba;Mbumba;kwango;feshi
airesante;mutangu;Mutangu;kwango;feshi
airesante;mumbanda;Mumbanda;kwango;feshi
airesante;mutangu;Mutangu;kwango;feshi
airesante;mutsunda;Mutsunda;kwango;feshi
airesante;mbumba;Mbumba;kwango;feshi
airesante;mabaya;Mabaya;kwango;feshi
airesante;mabaya;Mabaya;kwango;feshi
airesante;maziamo;Maziamo;kwango;feshi
airesante;shatungushi;Shatungushi;kwango;feshi
airesante;tonu;Tonu;kwango;feshi
airesante;utadi;Utadi;kwango;feshi
airesante;mumbanda;Mumbanda;kwango;feshi
airesante;kikombo;Kikombo;kwango;feshi
airesante;bangu;Bangu;kwango;kahemba
airesante;bindu;Bindu;kwango;kahemba
airesante;bumba;Bumba;kwango;kahemba
airesante;kahemba;Kahemba;kwango;kahemba
airesante;tomisa;Tomisa;kwango;kahemba
airesante;kabama;Kabama;kwango;kahemba
airesante;kabongo;Kabongo;kwango;kahemba
airesante;kahemba;Kahemba;kwango;kahemba
airesante;saint augustin;Saint Augustin;kwango;kahemba
airesante;kamayala;Kamayala;kwango;kahemba
airesante;kamba luazo;Kamba Luazo;kwango;kahemba
airesante;kamba nguya;Kamba Nguya;kwango;kahemba
airesante;kambuela;Kambuela;kwango;kahemba
airesante;kanuma;Kanuma;kwango;kahemba
airesante;kanuma;Kanuma;kwango;kahemba
airesante;kamba nguya;Kamba Nguya;kwango;kahemba
airesante;kasasa;Kasasa;kwango;kahemba
airesante;kunganene;Kunganene;kwango;kahemba
airesante;saint augustin;Saint Augustin;kwango;kahemba
airesante;saint augustin;Saint Augustin;kwango;kahemba
airesante;muloshi;Muloshi;kwango;kahemba
airesante;mwamushiko;Mwamushiko;kwango;kahemba
airesante;mwasenge;Mwasenge;kwango;kahemba
airesante;napasa;Napasa;kwango;kahemba
airesante;muloshi;Muloshi;kwango;kahemba
airesante;perseverence;Perseverence;kwango;kahemba
airesante;saint augustin;Saint Augustin;kwango;kahemba
airesante;shakufwa;Shakufwa;kwango;kahemba
airesante;shakungu;Shakungu;kwango;kahemba
airesante;shamalenge;Shamalenge;kwango;kahemba
airesante;kasasa;Kasasa;kwango;kahemba
airesante;shamukwale;Shamukwale;kwango;kahemba
airesante;shamusenga;Shamusenga;kwango;kahemba
airesante;kamba nguya;Kamba Nguya;kwango;kahemba
airesante;perseverence;Perseverence;kwango;kahemba
airesante;tomisa;Tomisa;kwango;kahemba
airesante;tshifwameso;Tshifwameso;kwango;kahemba
airesante;tshitambi;Tshitambi;kwango;kahemba
airesante;tshiweka;Tshiweka;kwango;kahemba
airesante;bwana mutombo;Bwana Mutombo;kwango;kajiji
airesante;esengo;Esengo;kwango;kajiji
airesante;tshitoyo;Tshitoyo;kwango;kajiji
airesante;nzofu;Nzofu;kwango;kajiji
airesante;esengo;Esengo;kwango;kajiji
airesante;kadima;kadima;kwango;kajiji
airesante;kajiji;Kajiji;kwango;kajiji
airesante;esengo;Esengo;kwango;kajiji
airesante;kambangu;Kambangu;kwango;kajiji
airesante;kambansengo;Kambansengo;kwango;kajiji
airesante;kapinipini;Kapinipini;kwango;kajiji
airesante;esengo;Esengo;kwango;kajiji
airesante;nzofu;Nzofu;kwango;kajiji
airesante;lwakonda;Lwakonda;kwango;kajiji
airesante;mudikalunga;Mudikalunga;kwango;kajiji
airesante;shakalongo;Shakalongo;kwango;kajiji
airesante;mudikalunga;Mudikalunga;kwango;kajiji
airesante;mwakatende;Mwakatende;kwango;kajiji
airesante;mutetami;Mutetami;kwango;kajiji
airesante;shauyanga;Shauyanga;kwango;kajiji
airesante;muwanda;Muwanda;kwango;kajiji
airesante;mwakatende;Mwakatende;kwango;kajiji
airesante;tshitoyo;Tshitoyo;kwango;kajiji
airesante;shamatahu;Shamatahu;kwango;kajiji
airesante;shakalongo;Shakalongo;kwango;kajiji
airesante;mwendjila;Mwendjila;kwango;kajiji
airesante;kajiji;Kajiji;kwango;kajiji
airesante;mutetami;Mutetami;kwango;kajiji
airesante;shauyanga;Shauyanga;kwango;kajiji
airesante;nzofu;Nzofu;kwango;kajiji
airesante;mutetami;Mutetami;kwango;kajiji
airesante;kambangu;Kambangu;kwango;kajiji
airesante;shakalongo;Shakalongo;kwango;kajiji
airesante;shamatahu;Shamatahu;kwango;kajiji
airesante;shakalongo;Shakalongo;kwango;kajiji
airesante;mutetami;Mutetami;kwango;kajiji
airesante;shauyanga;Shauyanga;kwango;kajiji
airesante;shamatahu;Shamatahu;kwango;kajiji
airesante;shamatahu;Shamatahu;kwango;kajiji
airesante;mwendjila;Mwendjila;kwango;kajiji
airesante;kajiji;Kajiji;kwango;kajiji
airesante;mwakatende;Mwakatende;kwango;kajiji
airesante;tshitoyo;Tshitoyo;kwango;kajiji
airesante;bangi;Bangi;kwango;kasongo lunda
airesante;bangi;Bangi;kwango;kasongo lunda
airesante;zhinabunkete;Zhinabunkete;kwango;kasongo lunda
airesante;buka lusengi;Buka Lusengi;kwango;kasongo lunda
airesante;dibulu;Dibulu;kwango;kasongo lunda
airesante;kimbembo;Kimbembo;kwango;kasongo lunda
airesante;kingunda;Kingunda;kwango;kasongo lunda
airesante;dibulu;Dibulu;kwango;kasongo lunda
airesante;nzakimwena;Nzakimwena;kwango;kasongo lunda
airesante;kishiama;Kishiama;kwango;kasongo lunda
airesante;kifuka;Kifuka;kwango;kasongo lunda
airesante;mahuangi;Mahuangi;kwango;kasongo lunda
airesante;manzengele;Manzengele;kwango;kasongo lunda
airesante;munganda;Munganda;kwango;kasongo lunda
airesante;muana muyombo;Muana Muyombo;kwango;kasongo lunda
airesante;kimbembo;Kimbembo;kwango;kasongo lunda
airesante;muana muyombo;Muana Muyombo;kwango;kasongo lunda
airesante;kingunda;Kingunda;kwango;kasongo lunda
airesante;kipanzu;Kipanzu;kwango;kasongo lunda
airesante;nzakimwena;Nzakimwena;kwango;kasongo lunda
airesante;kishiama;Kishiama;kwango;kasongo lunda
airesante;buka lusengi;Buka Lusengi;kwango;kasongo lunda
airesante;madiadia;Madiadia;kwango;kasongo lunda
airesante;mahuangi;Mahuangi;kwango;kasongo lunda
airesante;muela mbwandu;Muela Mbwandu;kwango;kasongo lunda
airesante;manzengele;Manzengele;kwango;kasongo lunda
airesante;kifuka;Kifuka;kwango;kasongo lunda
airesante;matamba solo;Matamba Solo;kwango;kasongo lunda
airesante;muana muyombo;Muana Muyombo;kwango;kasongo lunda
airesante;muela mbwandu;Muela Mbwandu;kwango;kasongo lunda
airesante;kingunda;Kingunda;kwango;kasongo lunda
airesante;mulundu;Mulundu;kwango;kasongo lunda
airesante;kingunda;Kingunda;kwango;kasongo lunda
airesante;munganda;Munganda;kwango;kasongo lunda
airesante;matamba solo;Matamba Solo;kwango;kasongo lunda
airesante;mulundu;Mulundu;kwango;kasongo lunda
airesante;ntemo;Ntemo;kwango;kasongo lunda
airesante;nzakimwena;Nzakimwena;kwango;kasongo lunda
airesante;ntemo;Ntemo;kwango;kasongo lunda
airesante;kifuka;Kifuka;kwango;kasongo lunda
airesante;madiadia;Madiadia;kwango;kasongo lunda
airesante;zhinabunkete;Zhinabunkete;kwango;kasongo lunda
airesante;kasombo;Kasombo;kwango;kenge
airesante;bangombe;Bangombe;kwango;kenge
airesante;bangongo;Bangongo;kwango;kenge
airesante;barriere;Barriere;kwango;kenge
airesante;saint esprit;Saint Esprit;kwango;kenge
airesante;cbco;CBCO;kwango;kenge
airesante;barriere;Barriere;kwango;kenge
airesante;fasamba;Fasamba;kwango;kenge
airesante;fasamba;Fasamba;kwango;kenge
airesante;gabia;Gabia;kwango;kenge
airesante;barriere;Barriere;kwango;kenge
airesante;makiala;Makiala;kwango;kenge
airesante;kalenge;Kalenge;kwango;kenge
airesante;kapay lono;Kapay Lono;kwango;kenge
airesante;kasombo;Kasombo;kwango;kenge
airesante;mukila;Mukila;kwango;kenge
airesante;bangongo;Bangongo;kwango;kenge
airesante;cbco;CBCO;kwango;kenge
airesante;kimafu;Kimafu;kwango;kenge
airesante;kikongo lwasa;Kikongo Lwasa;kwango;kenge
airesante;mukumbi;Mukumbi;kwango;kenge
airesante;musangu tsay;Musangu Tsay;kwango;kenge
airesante;kikongo lwasa;Kikongo Lwasa;kwango;kenge
airesante;kimafu;Kimafu;kwango;kenge
airesante;makiosi;Makiosi;kwango;kenge
airesante;kobo;Kobo;kwango;kenge
airesante;kalenge;Kalenge;kwango;kenge
airesante;fasamba;Fasamba;kwango;kenge
airesante;pont wamba;Pont Wamba;kwango;kenge
airesante;pont wamba;Pont Wamba;kwango;kenge
airesante;pont wamba;Pont Wamba;kwango;kenge
airesante;makiosi;Makiosi;kwango;kenge
airesante;kobo;Kobo;kwango;kenge
airesante;kolokoso;Kolokoso;kwango;kenge
airesante;bangombe;Bangombe;kwango;kenge
airesante;misele;Misele;kwango;kenge
airesante;barriere;Barriere;kwango;kenge
airesante;swa bangu;Swa Bangu;kwango;kenge
airesante;makiala;Makiala;kwango;kenge
airesante;makiosi;Makiosi;kwango;kenge
airesante;kalenge;Kalenge;kwango;kenge
airesante;kimafu;Kimafu;kwango;kenge
airesante;mukumbi;Mukumbi;kwango;kenge
airesante;cbco;CBCO;kwango;kenge
airesante;misele;Misele;kwango;kenge
airesante;misele;Misele;kwango;kenge
airesante;gabia;Gabia;kwango;kenge
airesante;misele;Misele;kwango;kenge
airesante;misele;Misele;kwango;kenge
airesante;mukila;Mukila;kwango;kenge
airesante;mukumbi;Mukumbi;kwango;kenge
airesante;kolokoso;Kolokoso;kwango;kenge
airesante;cbco;CBCO;kwango;kenge
airesante;musaka;Musaka;kwango;kenge
airesante;musangu tsay;Musangu Tsay;kwango;kenge
airesante;bangongo;Bangongo;kwango;kenge
airesante;gabia;Gabia;kwango;kenge
airesante;pont wamba;Pont Wamba;kwango;kenge
airesante;saint esprit;Saint Esprit;kwango;kenge
airesante;kobo;Kobo;kwango;kenge
airesante;saint esprit;Saint Esprit;kwango;kenge
airesante;swa bangu;Swa Bangu;kwango;kenge
airesante;makiala;Makiala;kwango;kenge
airesante;kobo;Kobo;kwango;kenge
airesante;musaka;Musaka;kwango;kenge
airesante;mukulutu;Mukulutu;kwango;kimbao
airesante;ibumbu;Ibumbu;kwango;kimbao
airesante;kabuita;Kabuita;kwango;kimbao
airesante;kambundi bobila;Kambundi Bobila;kwango;kimbao
airesante;kambundi bobila;Kambundi Bobila;kwango;kimbao
airesante;kiamfu kinzadi;Kiamfu Kinzadi;kwango;kimbao
airesante;kibengele;Kibengele;kwango;kimbao
airesante;kibwila;Kibwila;kwango;kimbao
airesante;kidima;Kidima;kwango;kimbao
airesante;kikongo;Kikongo;kwango;kimbao
airesante;kimbau;Kimbau;kwango;kimbao
airesante;kimbau;Kimbau;kwango;kimbao
airesante;mukutu;Mukutu;kwango;kimbao
airesante;kindi;Kindi;kwango;kimbao
airesante;kinzau putu kanda;Kinzau Putu Kanda;kwango;kimbao
airesante;kipabu;Kipabu;kwango;kimbao
airesante;kabuita;Kabuita;kwango;kimbao
airesante;kikongo;Kikongo;kwango;kimbao
airesante;kiyenga;Kiyenga;kwango;kimbao
airesante;lukuni wamba;Lukuni Wamba;kwango;kimbao
airesante;kiamfu kinzadi;Kiamfu Kinzadi;kwango;kimbao
airesante;kimbau;Kimbau;kwango;kimbao
airesante;mabunda;Mabunda;kwango;kimbao
airesante;kindi;Kindi;kwango;kimbao
airesante;kimbau;Kimbau;kwango;kimbao
airesante;mosamba;Mosamba;kwango;kimbao
airesante;mosamba;Mosamba;kwango;kimbao
airesante;mukata;Mukata;kwango;kimbao
